pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
69.056015,-128.4286,0.0,top,J1,,,PinHeader_1x08_P2.54mm_Vertical,ROWS,tht
352.824815,-120.453,0.0,top,J2,,,PinHeader_1x13_P2.54mm_Vertical,COLS,tht
332.179615,-93.275,0.0,top,SW1,,,SW_Cherry_MX_PCB_1.00u,СБР,tht
113.100015,-112.3254,0.0,top,SW10,,,SW_Cherry_MX_PCB_1.00u,1,tht
117.862615,-131.3758,0.0,top,SW11,,,SW_Cherry_MX_PCB_1.00u,C,tht
122.625215,-150.4262,0.0,top,SW12,,,SW_Cherry_MX_PCB_1.00u,Y,tht
127.387815,-169.4766,0.0,top,SW13,,,SW_Cherry_MX_PCB_1.00u,⎴,tht
127.387815,-188.527,0.0,top,SW14,,,SW_Cherry_MX_PCB_1.00u,↖,tht
132.150415,-93.275,0.0,top,SW15,,,SW_Cherry_MX_PCB_1.00u,NEW,tht
132.150415,-112.3254,0.0,top,SW16,,,SW_Cherry_MX_PCB_1.00u,2,tht
136.913015,-131.3758,0.0,top,SW17,,,SW_Cherry_MX_PCB_1.00u,U,tht
141.675615,-150.4262,0.0,top,SW18,,,SW_Cherry_MX_PCB_1.00u,W,tht
146.438215,-169.4766,0.0,top,SW19,,,SW_Cherry_MX_PCB_1.00u,S,tht
84.524415,-188.527,0.0,top,SW2,,,SW_Cherry_MX_PCB_1.00u,НР,tht
146.438215,-188.527,0.0,top,SW20,,,SW_Cherry_MX_PCB_1.00u,↑,tht
151.200815,-93.275,0.0,top,SW21,,,SW_Cherry_MX_PCB_1.00u,LOAD,tht
151.200815,-112.3254,0.0,top,SW22,,,SW_Cherry_MX_PCB_1.00u,3,tht
155.963415,-131.3758,0.0,top,SW23,,,SW_Cherry_MX_PCB_1.00u,K,tht
160.726015,-150.4262,0.0,top,SW24,,,SW_Cherry_MX_PCB_1.00u,A,tht
165.488615,-169.4766,0.0,top,SW25,,,SW_Cherry_MX_PCB_1.00u,M,tht
165.488615,-188.527,0.0,top,SW26,,,SW_Cherry_MX_PCB_1.00u,↓,tht
170.251215,-93.275,0.0,top,SW27,,,SW_Cherry_MX_PCB_1.00u,SAVE,tht
170.251215,-112.3254,0.0,top,SW28,,,SW_Cherry_MX_PCB_1.00u,4,tht
175.013815,-131.3758,0.0,top,SW29,,,SW_Cherry_MX_PCB_1.00u,E,tht
94.049615,-93.275,0.0,top,SW3,,,SW_Cherry_MX_PCB_1.00u,FUNC,tht
179.776415,-150.4262,0.0,top,SW30,,,SW_Cherry_MX_PCB_1.00u,P,tht
184.539015,-169.4766,0.0,top,SW31,,,SW_Cherry_MX_PCB_1.00u,I,tht
189.301615,-93.275,0.0,top,SW32,,,SW_Cherry_MX_PCB_1.00u,RUN,tht
189.301615,-112.3254,0.0,top,SW33,,,SW_Cherry_MX_PCB_1.00u,5,tht
194.064215,-131.3758,0.0,top,SW34,,,SW_Cherry_MX_PCB_1.00u,N,tht
198.826815,-150.4262,0.0,top,SW35,,,SW_Cherry_MX_PCB_1.00u,R,tht
203.589415,-169.4766,0.0,top,SW36,,,SW_Cherry_MX_PCB_1.00u,T,tht
208.352015,-93.275,0.0,top,SW37,,,SW_Cherry_MX_PCB_1.00u,STOP,tht
208.352015,-112.3254,0.0,top,SW38,,,SW_Cherry_MX_PCB_1.00u,6,tht
213.114615,-131.3758,0.0,top,SW39,,,SW_Cherry_MX_PCB_1.00u,G,tht
94.049615,-112.3254,0.0,top,SW4,,,SW_Cherry_MX_PCB_1.00u,+,tht
217.877215,-150.4262,0.0,top,SW40,,,SW_Cherry_MX_PCB_1.00u,O,tht
222.639815,-169.4766,0.0,top,SW41,,,SW_Cherry_MX_PCB_1.00u,X,tht
203.589415,-188.527,0.0,top,SW42,,,SW_Cherry_MX_PCB_1.00u,SPACE,tht
227.402415,-93.275,0.0,top,SW43,,,SW_Cherry_MX_PCB_1.00u,CONT,tht
227.402415,-112.3254,0.0,top,SW44,,,SW_Cherry_MX_PCB_1.00u,7,tht
232.165015,-131.3758,0.0,top,SW45,,,SW_Cherry_MX_PCB_1.00u,[,tht
236.927615,-150.4262,0.0,top,SW46,,,SW_Cherry_MX_PCB_1.00u,L,tht
241.690215,-169.4766,0.0,top,SW47,,,SW_Cherry_MX_PCB_1.00u,B,tht
241.690215,-188.527,0.0,top,SW48,,,SW_Cherry_MX_PCB_1.00u,←,tht
